merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,active_days,seasonality_score,best_period_days,best_acf,acf_7,acf_14,acf_30,acf_60,acf_91,cycle_type
68e522f2,Digital goods,2041-09-10 00:00:00+00:00,IN,small,0,928889,0,928889,193,0.2783530493998882,7.0,0.2783530493998882,0.2783530493998882,0.09422632035607958,0.21976482731091976,0.12740880559908216,0.04119413304594968,weekly
ac66f07d,Food & drink,2038-12-24 00:00:00+00:00,FR,small,0,2444263,0,2444263,182,0.2779294386839654,7.0,0.2779294386839654,0.2779294386839654,0.13715817656937035,0.18177348707142463,-0.10037925411515722,-0.1682647617877279,weekly
48c56577,Automotive parts and repair/service shops,2042-04-23 00:00:00+00:00,EE,small,0,2924381,1671864,4596245,47,0.27787401128028527,14.0,0.27787401128028527,0.19007113364006836,0.27787401128028527,0.1022839701583129,-0.0006483299309759744,-0.00954411724886764,biweekly
d094c5c8,Personal services,2042-01-26 00:00:00+00:00,AE,small,0,47645,2678415,2742395,77,0.27771322585188624,7.0,0.27771322585188624,0.27771322585188624,0.2012863472498138,0.14987776757837704,0.06444716862044783,0.14472596449538697,weekly
dbb16184,Clothing & accessory,2042-04-05 00:00:00+00:00,MX,small,0,0,139871,139871,38,0.2774167844116584,60.0,0.2774167844116584,0.17607172717625125,0.06904814131485791,0.06453326887561214,0.2774167844116584,-0.010618176498298573,bimonthly
fd7064f0,"Religion, politics & other memberships",2041-07-06 00:00:00+00:00,FR,small,0,248541,0,248541,34,0.2766768331665649,7.0,0.2766768331665649,0.2766768331665649,0.0724794921679891,0.06188556049059904,-0.05975288214501977,-0.038472831182290806,weekly
b37646ea,Education,2040-12-19 00:00:00+00:00,IE,small,0,10488798,40656112,59978888,332,0.2765009302953239,7.0,0.2765009302953239,0.2765009302953239,0.12473417273486324,-0.06638063781106895,-0.1113185438901799,-0.04111565604679287,weekly
c8708bee,Business services,2039-11-20 00:00:00+00:00,US,small,0,190677,0,190677,77,0.27605706450429646,7.0,0.27605706450429646,0.27605706450429646,0.2527128710626362,0.034401587657019166,-0.030122434611528352,-0.0331390147529113,weekly
f64f84ea,Business services,2041-09-20 00:00:00+00:00,US,medium,0,0,75000,996241,85,0.27469772068040654,14.0,0.27469772068040654,0.1372361828731927,0.27469772068040654,0.09781134952622149,0.18458030728540992,0.09200537497275915,biweekly
049d41c0,Art & photography,2036-10-09 00:00:00+00:00,FR,small,0,4466300,0,11872745,182,0.2745895046784676,14.0,0.2745895046784676,0.10614218789761161,0.2745895046784676,0.008634357523320788,0.06735800376401674,-0.03831837362148221,biweekly
bf0a5599,Specialty retail,2042-04-22 00:00:00+00:00,GB,small,0,4577591,0,4577591,34,0.2743299406986394,14.0,0.2743299406986394,0.08366494397234418,0.2743299406986394,0.010290822535913574,-0.0033417879746118896,-0.005076683802743481,biweekly
830aad2c,Automotive parts and repair/service shops,2037-05-02 00:00:00+00:00,DE,small,0,750328,0,750328,60,0.2734831092703347,7.0,0.2734831092703347,0.2734831092703347,0.16920795646521886,-0.023887950546458914,-0.029286142196565473,-0.014826061100811127,weekly
f2750c7e,Education,2039-07-10 00:00:00+00:00,GB,small,0,2207735,0,2207735,42,0.27277889079380163,7.0,0.27277889079380163,0.27277889079380163,0.14938496001414417,-0.053532080464736356,-0.020175971755422288,-0.0072054063145556456,weekly
09d41555,Personal services,2041-10-11 00:00:00+00:00,IE,small,0,0,259481,259481,61,0.27252941315082096,7.0,0.27252941315082096,0.27252941315082096,0.06651120150378455,0.09605018873356491,0.02756615313436915,0.06097177880901631,weekly
bd2602d6,Education,2040-01-29 00:00:00+00:00,AU,small,0,0,74141,670117,34,0.2723826585437419,14.0,0.2723826585437419,0.04193964176058758,0.2723826585437419,0.023314268650636908,-0.03302579557716384,-0.03516763587610124,biweekly
3a874434,Merchandise,2040-01-23 00:00:00+00:00,CA,small,0,92038219,0,92038219,237,0.2719484364144575,14.0,0.2719484364144575,0.2533038331514613,0.2719484364144575,-0.07859465305940987,-0.11690174179981228,0.10108574939122039,biweekly
d1c326af,Transportation & car rental,2037-12-13 00:00:00+00:00,GB,small,0,0,73351,2625198,217,0.27188890838636376,14.0,0.27188890838636376,-0.0011804273637797944,0.27188890838636376,-0.0003922565797117427,-0.000784513159423487,-0.0011898449584589565,biweekly
63534f47,Rentals,2041-08-11 00:00:00+00:00,FR,small,0,4484,1234151,1238635,79,0.2717603189180496,14.0,0.2717603189180496,0.2213217001059806,0.2717603189180496,0.17547883801159164,0.07178192868011896,0.14575419195757858,biweekly
8b905924,Healthcare,2038-01-28 00:00:00+00:00,IE,small,0,7336280,0,7336280,139,0.271276621763053,7.0,0.271276621763053,0.271276621763053,0.1689776340128635,-0.08530989763615365,-0.08920652939308966,0.11957679865893985,weekly
e0f640f9,Cosmetics,2040-09-14 00:00:00+00:00,CA,small,0,0,210402,1227525,49,0.27071758804943397,7.0,0.27071758804943397,0.27071758804943397,-0.02136125010619035,-0.021005505741123906,-0.01701267865590323,-0.017487645906531527,weekly
284fe71a,Business services,2041-05-16 00:00:00+00:00,GB,small,0,6921841,0,15572170,314,0.27030935799318356,7.0,0.27030935799318356,0.27030935799318356,0.04017135271076096,0.010334854040879672,0.11388571249166572,0.020286643065916064,weekly
d80a41a8,Travel & lodging,2040-12-19 00:00:00+00:00,MY,small,0,2267576,0,2267576,132,0.26923013869986856,14.0,0.26923013869986856,0.17355357802516175,0.26923013869986856,0.037677403532645634,0.1380582559009985,-0.03485560354820301,biweekly
61c0ec0f,Transportation & car rental,2041-06-05 00:00:00+00:00,AU,small,0,5793267,0,5799470,190,0.2675609557373271,7.0,0.2675609557373271,0.2675609557373271,0.1914996357009544,0.12461060924605151,0.12391872561137346,0.10025993570094599,weekly
f4a83f2f,Software,2041-05-10 00:00:00+00:00,US,small,0,0,49700,14349722,329,0.2674082102630493,14.0,0.2674082102630493,-0.0055420636540840194,0.2674082102630493,-0.005841987098893273,-0.006233191592122735,-0.006637436235126513,biweekly
9d2267ac,Business services,2041-04-05 00:00:00+00:00,IT,small,0,0,1997330,1997330,30,0.26732612512816134,91.0,0.26732612512816134,0.058410158795123165,-0.029665634319332695,0.004210387025642784,-0.006090137357015834,0.26732612512816134,quarterly
93ae906f,Personal services,2040-12-06 00:00:00+00:00,IE,small,0,667426,0,681376,55,0.2672341705526898,7.0,0.2672341705526898,0.2672341705526898,0.17008626045608163,0.0884667138662986,0.1600713374915659,-0.01413525999350438,weekly
8e4d1c77,Grocery & food stores,2038-07-18 00:00:00+00:00,IE,small,0,1409521,0,2621994,50,0.26721694108711663,7.0,0.26721694108711663,0.26721694108711663,0.058330046895447324,0.039676789557255544,-0.030098264349319337,-0.03467400482910637,weekly
dd2276aa,Ticketing & events,2040-04-08 00:00:00+00:00,AT,small,0,2823877,0,2823877,127,0.2665464532206064,14.0,0.2665464532206064,0.1328699113570162,0.2665464532206064,-0.019894814282011643,-0.04089294582739912,-0.07758426844245955,biweekly
01a8792b,Others,2037-01-31 00:00:00+00:00,US,small,0,60756,0,202874061,263,0.26621480178427454,30.0,0.26621480178427454,0.08384597523810274,-0.022431977461018913,0.26621480178427454,-0.010611379171205934,-0.008637422566691144,monthly
012c0a99,Personal services,2041-10-05 00:00:00+00:00,GB,small,0,0,231446,2024999,41,0.26520383944814363,7.0,0.26520383944814363,0.26520383944814363,-0.013068407887165024,-0.013552422994097063,-0.014459951319594664,-0.015397730589275476,weekly
7679235d,Leisure,2037-10-06 00:00:00+00:00,GB,small,0,0,507937,35400228,137,0.2641077707399018,7.0,0.2641077707399018,0.2641077707399018,0.012146771218106181,-0.013877521172801579,-0.012723776230279243,-0.015767094368205357,weekly
60c8efec,Cosmetics,2042-01-15 00:00:00+00:00,FR,small,0,6385781,215016,6600797,79,0.26389433796883455,14.0,0.26389433796883455,0.22080233490955534,0.26389433796883455,0.14671010847005495,0.05928716813447444,0.06455489576950932,biweekly
a504184e,Specialty retail,2041-04-29 00:00:00+00:00,US,small,0,349610,0,349610,41,0.26358869622057435,7.0,0.26358869622057435,0.26358869622057435,0.15390794108876102,0.004748000601911545,-0.07724249701742317,-0.06296724135702998,weekly
eb3cd7dd,Food & drink,2041-12-09 00:00:00+00:00,IT,small,0,3199576,0,3670368,128,0.2623746433547577,7.0,0.2623746433547577,0.2623746433547577,0.19308046398396922,0.09783799253137468,0.07475813592299467,0.023422841293805827,weekly
5ff7277d,Clothing & accessory,2041-10-07 00:00:00+00:00,IE,small,0,12053892,0,12064114,196,0.2615636541903724,7.0,0.2615636541903724,0.2615636541903724,0.2534015298508356,0.13177387539307714,0.05818216027183435,0.0652395998890727,weekly
8923a078,Education,2041-11-22 00:00:00+00:00,ES,small,0,0,558467,558467,43,0.26074824161175875,30.0,0.26074824161175875,0.15393701457165723,0.060686606012206164,0.26074824161175875,0.038503646078131504,-0.04879522199452312,monthly
4536f8d5,Software,2039-12-05 00:00:00+00:00,CA,small,0,45093066,0,64255590,418,0.26063253774724304,7.0,0.26063253774724304,0.26063253774724304,0.22500029103184813,0.011086609804210465,-0.15527270629010373,0.1293733851127748,weekly
ec4f59db,Others,2038-11-22 00:00:00+00:00,GB,small,0,1978380,0,6802813,178,0.257935497707622,7.0,0.257935497707622,0.257935497707622,0.13964866499399872,0.04598043237549608,-0.003385471907862107,-0.007718842378689921,weekly
a621d62b,Leisure,2041-01-18 00:00:00+00:00,SE,small,0,499492,0,499492,42,0.2560527106384547,7.0,0.2560527106384547,0.2560527106384547,0.008844508067930882,0.025368668269189147,-0.047046045919158765,-0.044219729441404045,weekly
e93d65a5,"Medical services, drugs, testing labs & equipment medium",2041-01-02 00:00:00+00:00,ES,small,0,61859,0,231844,51,0.2555583351378788,7.0,0.2555583351378788,0.2555583351378788,-0.024578088203406165,-0.024209406405546734,-0.026155235743105146,-0.028165926058582126,weekly
fa373e69,Education,2039-10-02 00:00:00+00:00,CA,small,0,6742617,0,6742617,191,0.25463234830067527,7.0,0.25463234830067527,0.25463234830067527,0.1725036173823494,-0.023244684723030814,-0.08991442705424162,0.12181490620819954,weekly
956d0652,Specialty retail,2041-05-23 00:00:00+00:00,HK,medium,0,139948626,0,139948626,272,0.2541916616737791,7.0,0.2541916616737791,0.2541916616737791,0.2191912567543419,0.006441548837234241,-0.039206246846138534,-0.04873697004555,weekly
312a0de4,Business services,2039-07-01 00:00:00+00:00,AT,small,0,101735,0,101735,55,0.2529683169082494,7.0,0.2529683169082494,0.2529683169082494,0.13445634674152304,-0.0036360644245589943,-0.0297220846472211,-0.04630560032119647,weekly
24780bd6,Travel & lodging,2041-04-18 00:00:00+00:00,GB,small,0,1520346,0,1520346,50,0.2521583079943771,7.0,0.2521583079943771,0.2521583079943771,0.17477718876658196,0.09560027941090095,0.11149937927833597,0.0320571947475469,weekly
048f51a4,Travel & lodging,2041-11-13 00:00:00+00:00,CA,small,0,0,8637230,8637230,38,0.2517720676686306,91.0,0.2517720676686306,0.07276320406825865,0.05315436188933518,-0.014235125301025364,0.03820083153352609,0.2517720676686306,quarterly
52934649,Personal services,2041-09-27 00:00:00+00:00,RO,small,0,0,343591,1986851,111,0.25173761695769475,14.0,0.25173761695769475,0.20233271080675247,0.25173761695769475,-0.018639018290821614,-0.01188425561014853,-0.015516650975374984,biweekly
83c8a65a,Education,2040-03-03 00:00:00+00:00,GB,small,0,5870016,0,5947319,94,0.2514725836107173,7.0,0.2514725836107173,0.2514725836107173,0.042784349923475476,0.019786191714386177,-0.06942090807782204,0.027237240349608415,weekly
3e8b4ddf,Insurance,2041-04-05 00:00:00+00:00,MY,small,0,372313,0,372313,31,0.24955693248921462,7.0,0.24955693248921462,0.24955693248921462,0.14689867890980787,0.226225050696189,0.06392093372199022,-0.010779595773895798,weekly
b2dcf52b,Education,2041-11-19 00:00:00+00:00,US,large,0,1393520,0,1458270,65,0.24664541321816094,14.0,0.24664541321816094,0.19682935908643617,0.24664541321816094,0.025439413245122687,-0.01031647928716875,-0.011716799408457365,biweekly
4a9001f5,Education,2040-12-03 00:00:00+00:00,FR,small,0,2915988,0,3161124,81,0.24626406820080346,7.0,0.24626406820080346,0.24626406820080346,0.15696078044268486,0.04680053309689269,-0.06947929152186079,-0.03394444162369765,weekly
10eb71b6,Business services,2040-09-16 00:00:00+00:00,NZ,small,0,6646708,0,7014051,281,0.24612640945162081,7.0,0.24612640945162081,0.24612640945162081,0.1987492422275614,-0.07229753416931971,-0.08962079497239016,0.1786336151018033,weekly
2ae11863,Software,2040-10-15 00:00:00+00:00,IE,small,0,671829,0,671829,209,0.24551843380661217,7.0,0.24551843380661217,0.24551843380661217,0.19489832798066287,0.10830721925247588,-0.022492066543789845,0.013908898052602352,weekly
bd12834e,Leisure,2036-04-12 00:00:00+00:00,FR,small,0,914662,0,980792,131,0.24494050548941687,7.0,0.24494050548941687,0.24494050548941687,0.2373253207492395,0.12915622880678185,0.03543874227224305,0.12071044969816817,weekly
96687396,Leisure,2042-02-10 00:00:00+00:00,GB,small,0,1233684,0,1233684,48,0.24491316068849706,7.0,0.24491316068849706,0.24491316068849706,0.18077982049401695,0.12325914087679085,0.0057248755035838456,0.043956723598799756,weekly
2ebd3bbf,Personal services,2038-10-30 00:00:00+00:00,US,small,0,1480000,0,1480000,54,0.24463213857086247,7.0,0.24463213857086247,0.24463213857086247,0.09124256992905755,0.025327861442153675,0.046403493554366536,-0.026510794410969967,weekly
e017136f,Personal services,2040-04-27 00:00:00+00:00,IN,small,0,384720,300344,5296475,78,0.24313144077007787,30.0,0.24313144077007787,0.07851688259975402,-0.01727544763474027,0.24313144077007787,-0.004345997397555327,-0.004119662409321538,monthly
e6b0dce7,Travel & lodging,2038-01-18 00:00:00+00:00,IT,small,0,5535958,41693,5577651,193,0.24294353265678872,7.0,0.24294353265678872,0.24294353265678872,0.08150974502216933,-0.021791307163941998,0.1859918081884323,-0.11177148837126706,weekly
a442994c,Others,2039-04-06 00:00:00+00:00,FR,small,0,5632390,0,7699845,295,0.24282206744424187,7.0,0.24282206744424187,0.24282206744424187,0.1366785223252567,0.051284700543733505,-0.013195301035968426,-0.04295476779024727,weekly
680b91a6,Furnishing,2042-01-28 00:00:00+00:00,GB,small,0,0,1943023,5280768,103,0.24242204074325271,14.0,0.24242204074325271,0.03976046845960884,0.24242204074325271,-0.014915110227212416,0.01430038038094249,-0.016145125300000902,biweekly
804bb64d,Digital goods,2039-05-04 00:00:00+00:00,DE,small,0,0,13488,192803,62,0.24165572224504345,7.0,0.24165572224504345,0.24165572224504345,-0.01124720121728969,-0.011663764225337455,0.11391551870772901,-0.005996771636687636,weekly
012e112b,Charity,2041-02-03 00:00:00+00:00,US,small,0,289000,0,1868200,72,0.24109083402516165,7.0,0.24109083402516165,0.24109083402516165,-0.000810081286590762,-0.0017358884712659235,-0.0034717769425318522,-0.0052655283628399805,weekly
0c09211e,Business services,2041-10-15 00:00:00+00:00,JP,small,0,0,299178,299178,32,0.23857514797283585,7.0,0.23857514797283585,0.23857514797283585,0.15269595851979012,0.003807920333883706,-0.0230866169632318,-0.03696394719106399,weekly
3c2b52c2,Clothing & accessory,2040-02-08 00:00:00+00:00,FR,small,0,0,139233,336207,105,0.23805587291530472,7.0,0.23805587291530472,0.23805587291530472,0.23136036926479067,0.07502711373881413,0.04418526824730956,0.006203360767039926,weekly
ee8aee36,"Religion, politics & other memberships",2040-12-01 00:00:00+00:00,GB,small,0,280547,0,280547,47,0.2375034037115599,7.0,0.2375034037115599,0.2375034037115599,0.028240870976188215,-0.06362465895934871,-0.04687027819286009,-0.04102355051025698,weekly
2df3c76b,Business services,2041-12-07 00:00:00+00:00,US,small,0,13584771,0,13630510,104,0.23477109005459573,14.0,0.23477109005459573,0.1829191251094397,0.23477109005459573,0.07815332135906981,-0.01294169926405955,-0.006347836561260424,biweekly
e354db38,Merchandise,2040-12-13 00:00:00+00:00,AU,small,0,0,1395968,71463725,415,0.23471548112644305,7.0,0.23471548112644305,0.23471548112644305,0.08357677522966137,0.010144202438787397,-0.012754705053578341,-0.018875038662270287,weekly
e726309c,Personal services,2041-08-08 00:00:00+00:00,AE,small,0,8553301,2596116,11236264,215,0.23386381581359042,91.0,0.23386381581359042,0.17093870264810515,0.219514988831802,0.10651363479620012,0.11150252257292799,0.23386381581359042,quarterly
ff1d2d5d,Merchandise,2038-06-19 00:00:00+00:00,GB,small,0,3989234,0,5983628,84,0.2337893158661555,30.0,0.2337893158661555,0.22418908018143885,0.09757789403222825,0.2337893158661555,0.07081496574318713,0.10225457426342904,monthly
78c86d08,Others,2041-08-02 00:00:00+00:00,LT,small,0,0,321329,22583663,320,0.23336574849747865,14.0,0.23336574849747865,0.011047399756777196,0.23336574849747865,0.10131934630626685,0.06936673718369017,0.018763381651379044,biweekly
d1bfc3af,"Religion, politics & other memberships",2041-08-24 00:00:00+00:00,GB,small,0,2387199,0,2387199,99,0.23156731094513144,14.0,0.23156731094513144,0.17912901979411774,0.23156731094513144,-0.04275707655211266,-0.026512699631273555,-0.02611822719712938,biweekly
73c39715,Software,2041-01-02 00:00:00+00:00,MT,small,0,11337947,0,11745222,418,0.2314461936489169,14.0,0.2314461936489169,0.22300042453628205,0.2314461936489169,0.06086380802401007,0.014518152288015475,-0.04955747259285215,biweekly
8626f543,Ticketing & events,2039-07-03 00:00:00+00:00,NZ,small,0,465667,0,465667,42,0.23127188590418124,7.0,0.23127188590418124,0.23127188590418124,0.18843894390541827,-0.06825280889681684,-0.05634082062845417,-0.05787857936979086,weekly
e17e4195,Others,2040-04-17 00:00:00+00:00,US,small,0,392597644,0,398121844,418,0.23116514113470513,7.0,0.23116514113470513,0.23116514113470513,-0.05407827018587588,0.014223884299072705,-0.03327873036263082,-0.046487175079691564,weekly
7ae3677f,Personal services,2039-07-07 00:00:00+00:00,AU,small,0,851502,0,851502,63,0.23034081842634757,14.0,0.23034081842634757,0.042268221746448786,0.23034081842634757,0.04039757706747607,-0.008446978194810514,0.08572826402592386,biweekly
49649d53,Personal services,2041-10-01 00:00:00+00:00,IT,small,0,0,7654969,11032486,248,0.23002416435317966,7.0,0.23002416435317966,0.23002416435317966,0.08657549591764009,-0.0018073842530160755,0.04395469270051546,0.02822218310234871,weekly
f92ce032,Merchandise,2040-09-18 00:00:00+00:00,US,small,0,482500,4189556,6057029,64,0.2296865564987289,7.0,0.2296865564987289,0.2296865564987289,0.05096488604082062,-0.01298265353131814,-0.034745762441795496,-0.066266235296375,weekly
1b496207,Merchandise,2040-08-09 00:00:00+00:00,AT,small,0,887512,0,3276844,233,0.22963999243411862,14.0,0.22963999243411862,0.08412213344928224,0.22963999243411862,-0.05184195890320979,-0.006393884538081575,0.07016603386425117,biweekly
bf663cc3,Leisure,2041-06-17 00:00:00+00:00,US,medium,0,465500,0,2275100,196,0.22933245950753633,7.0,0.22933245950753633,0.22933245950753633,0.11571950191929599,0.0016852354648441373,-0.022376182005430182,-0.023827356989045954,weekly
77752157,Business services,2040-11-27 00:00:00+00:00,US,small,0,4688000,0,4688000,328,0.22928418429605532,7.0,0.22928418429605532,0.22928418429605532,0.14522126074558114,0.0638615235237236,-0.011079888439719073,0.0031010471591103404,weekly
c72016b4,Charity,2039-09-10 00:00:00+00:00,US,small,0,14051451,0,15226741,242,0.2290619179192951,30.0,0.2290619179192951,-0.003707040111643282,0.008037375325626681,0.2290619179192951,-0.022154484762461707,0.0049820374783505275,monthly
c03d8b7b,Digital goods,2042-01-09 00:00:00+00:00,US,small,0,17781,318175,335956,58,0.22832514222643394,7.0,0.22832514222643394,0.22832514222643394,0.03988184755465899,0.11787349477094702,0.1764069975310471,-0.015385007031151502,weekly
10706cfc,"Religion, politics & other memberships",2036-09-09 00:00:00+00:00,US,small,0,11777818,0,12016672,141,0.2281916068614385,7.0,0.2281916068614385,0.2281916068614385,0.1812824269103201,0.023804343372716443,0.044446094139638646,-0.0646745407723632,weekly
7222ac05,Software,2036-11-18 00:00:00+00:00,GB,small,0,31947644,0,31947644,231,0.22772665717192367,91.0,0.22772665717192367,0.11520383700909345,0.14534467776476714,0.033951437212342346,-0.020311943457262095,0.22772665717192367,quarterly
ea2bff68,Software,2034-10-27 00:00:00+00:00,US,small,0,15390800,0,15390800,43,0.2275535859447904,30.0,0.2275535859447904,0.21854219083674267,0.06457829073047694,0.2275535859447904,0.22478623770300551,-0.03630981039841312,monthly
7c3cd288,Business services,2041-12-16 00:00:00+00:00,MX,small,0,152206,0,152206,69,0.22571131077894419,14.0,0.22571131077894419,0.02151723282492064,0.22571131077894419,0.15753725141307076,0.047261576905296074,0.10496091783128556,biweekly
ea77f361,Personal services,2040-09-17 00:00:00+00:00,IT,small,0,285344,0,285344,102,0.2252888285901339,7.0,0.2252888285901339,0.2252888285901339,0.12117501678613482,0.04776691929962259,-0.07273445047717268,-0.022504286535641484,weekly
55e487ad,Software,2037-10-10 00:00:00+00:00,FR,medium,0,0,41698,3796081,156,0.22453819464223895,30.0,0.22453819464223895,-0.01714817418958247,-0.016584456260516887,0.22453819464223895,-0.016740087578365707,0.02925504682244666,monthly
3c909113,Art & photography,2038-06-13 00:00:00+00:00,US,small,0,0,1026500,6805990,107,0.2242616850538238,7.0,0.2242616850538238,0.2242616850538238,-0.0066994357074701815,0.051224731417071345,-0.02591376862298389,-0.019650564083973695,weekly
fab7fb7b,Charity,2036-10-24 00:00:00+00:00,US,medium,0,0,95500,3985700,112,0.22325655741570208,7.0,0.22325655741570208,0.22325655741570208,0.035122659903807966,-0.017782396361525787,-0.01938772002544605,-0.020645082621238573,weekly
36ee1982,Specialty retail,2041-07-18 00:00:00+00:00,CZ,small,0,0,598598,599654,70,0.22199189994979465,7.0,0.22199189994979465,0.22199189994979465,0.20274773595718895,-0.017922164725440917,-0.05550818596173531,-0.05680348290904386,weekly
7296df3c,Others,2034-02-02 00:00:00+00:00,GB,small,0,4131662,0,4131662,359,0.22195696206882795,14.0,0.22195696206882795,0.13524240886976654,0.22195696206882795,0.050061931079533044,0.07993253096045701,-0.020224717722972813,biweekly
4083d7da,Clothing & accessory,2041-11-01 00:00:00+00:00,JP,small,0,9649242,0,9649242,211,0.2210239922537848,30.0,0.2210239922537848,0.15760463166019362,0.12224096599181196,0.2210239922537848,0.11591630869897138,0.11166259323994827,monthly
e9b73198,"Religion, politics & other memberships",2037-09-10 00:00:00+00:00,US,small,0,0,103000,164000,31,0.22011428515421377,14.0,0.22011428515421377,-0.018485855698553984,0.22011428515421377,-0.014657949419179282,0.0029836953585272437,-0.020811644688998942,biweekly
6da970e9,Others,2041-08-31 00:00:00+00:00,GB,small,0,0,60847,3834128,186,0.21991514947845214,30.0,0.21991514947845214,-0.010301447366110198,-0.010471118263904955,0.21991514947845214,-0.008616850368439748,-0.009368250058673666,monthly
254d7823,Software,2041-04-06 00:00:00+00:00,US,small,0,1956000,0,1956000,54,0.2190401307110976,7.0,0.2190401307110976,0.2190401307110976,0.11549083582063853,0.1829354375099975,0.09191794646913475,-0.036037502382826714,weekly
1a8bdf24,Food & drink,2041-11-19 00:00:00+00:00,SG,small,0,206911,0,206911,81,0.2180098467865735,7.0,0.2180098467865735,0.2180098467865735,0.10358978291502403,0.1711689837287964,0.006393214511347998,0.006645655779244473,weekly
534e4f25,Others,2039-03-12 00:00:00+00:00,US,small,0,12608387,0,12608387,114,0.21747444633547633,91.0,0.21747444633547633,0.06129291202089395,-0.0006844409365972614,-0.038254126620984694,-0.006069537027889687,0.21747444633547633,quarterly
d128f3ac,Clothing & accessory,2040-05-19 00:00:00+00:00,IT,small,0,0,6178727,98021401,395,0.2167897692491293,7.0,0.2167897692491293,0.2167897692491293,0.00095222576940553,-0.014886443680568275,-0.012780145517454098,-0.004031568349412052,weekly
5da5e24b,Leisure,2041-06-01 00:00:00+00:00,NO,small,0,796312,0,796312,49,0.21653440500447557,7.0,0.21653440500447557,0.21653440500447557,0.1350473923361962,-0.05516330684863105,0.04788238695795805,-0.01652591223707906,weekly
3ea596a4,"Religion, politics & other memberships",2041-04-11 00:00:00+00:00,IT,small,0,327640,0,327640,32,0.21649965385688372,30.0,0.21649965385688372,-0.02841739233442568,0.06151243934420004,0.21649965385688372,-0.01872813414783937,-0.04287973330015826,monthly
29220cd0,Travel & lodging,2036-09-13 00:00:00+00:00,GB,small,0,36587080,0,36587080,261,0.21644749575915537,14.0,0.21644749575915537,0.20030616300778883,0.21644749575915537,0.1468391856009961,0.026652932111082925,-0.02659584700736933,biweekly
806ae32f,Personal services,2041-10-14 00:00:00+00:00,MX,small,0,0,54048,54048,83,0.2160532824572426,14.0,0.2160532824572426,0.19624369489259924,0.2160532824572426,-0.007643951433919076,0.04750764886488961,0.15572302801851348,biweekly
137225bd,Leisure,2041-10-05 00:00:00+00:00,US,small,0,0,127500,9469783,241,0.21574152050534398,7.0,0.21574152050534398,0.21574152050534398,-0.007570416519797128,-0.0005932563652576068,-0.001186512730515218,-0.001799544307948084,weekly
c027e54d,"Religion, politics & other memberships",2041-04-23 00:00:00+00:00,GB,small,0,227945,0,227945,33,0.21512271449693363,7.0,0.21512271449693363,0.21512271449693363,0.13207878499346484,0.022286084160629608,-0.006224954487986278,-0.012551306803663662,weekly
d9609429,Software,2041-11-23 00:00:00+00:00,CY,small,0,0,2636471,22064162,186,0.21505892519199765,14.0,0.21505892519199765,0.19152843542748313,0.21505892519199765,-0.017436449410638027,0.019438810473117497,0.03383262303038485,biweekly
04ea3b65,Food & drink,2041-02-24 00:00:00+00:00,AT,small,0,547350,0,547350,125,0.21448657296338308,14.0,0.21448657296338308,0.10295204907015296,0.21448657296338308,-0.0027040457323997077,0.00577093411909644,-0.013711855161968673,biweekly
62f48269,Others,2040-09-04 00:00:00+00:00,RO,small,0,347508,0,347508,94,0.21401014783159927,30.0,0.21401014783159927,0.1747984230106857,0.21153669354808768,0.21401014783159927,0.04049028417989735,-0.019766338540760247,monthly
f7a4051e,Food & drink,2036-11-07 00:00:00+00:00,FR,small,0,406060,0,2444794,112,0.21366806110517392,7.0,0.21366806110517392,0.21366806110517392,0.04041134591466153,-0.021431445677948486,-0.020942038584034168,0.013759101489095111,weekly
64185b75,Food & drink,2041-10-07 00:00:00+00:00,IE,small,0,2071834,0,2071834,84,0.21316697689630568,7.0,0.21316697689630568,0.21316697689630568,0.1242352478630236,0.023165727679768478,0.06256392092269156,0.11439094704265143,weekly
f0803ece,Digital goods,2038-09-24 00:00:00+00:00,AU,small,0,1051762,0,25256849,367,0.2126954428843625,7.0,0.2126954428843625,0.2126954428843625,0.15226985429691126,0.0047120552792813105,0.019992950974477248,-0.04664525664836681,weekly
b170fcf2,Travel & lodging,2040-10-31 00:00:00+00:00,GB,medium,0,152745543,51160,329102067,355,0.21268835667340852,14.0,0.21268835667340852,0.11431431793865747,0.21268835667340852,0.1205240721721854,-0.022633284652874404,0.054401939808636966,biweekly
d7cd9467,Personal services,2041-05-29 00:00:00+00:00,FR,small,0,397015,0,397015,80,0.21177663415515757,7.0,0.21177663415515757,0.21177663415515757,0.12465818011817628,0.08157281745321275,0.027275253353638073,-0.027495979334289038,weekly
ea766818,Travel & lodging,2041-08-26 00:00:00+00:00,MX,small,0,2823695,3267644,6091339,91,0.21090981908333634,14.0,0.21090981908333634,0.14657097339663702,0.21090981908333634,0.016777617919436192,0.08100744323288131,-0.001428704222344183,biweekly
a87a2dc7,Leisure,2040-03-20 00:00:00+00:00,GB,small,0,0,326474,326474,38,0.2105366399079256,7.0,0.2105366399079256,0.2105366399079256,0.009944826389031899,0.01760878691915473,-0.018396763963222755,0.02550952099267946,weekly
d169091e,Clothing & accessory,2040-12-02 00:00:00+00:00,FR,small,0,1707866,0,1707866,133,0.2105094113147463,14.0,0.2105094113147463,-0.01342283868733474,0.2105094113147463,0.09620616572785898,0.03262369224187245,-0.011523202585457007,biweekly
